country,child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp
Tonga,-0.519052361714165,-0.38953249817905466,-0.48816514903122155,-0.303251728462874,-0.6329096062120478,-0.3892048003044983,-0.07395118747302955,0.637401883768303,-0.5151738271366216
Tunisia,-0.519052361714165,-0.29742865709197097,-0.4452315835027295,-0.29310834238517935,-0.35091553533606445,-0.3759208170530828,0.7155368322162189,-0.535320777896533,-0.48288707003763487
Turkey,-0.4767722235651817,-0.2922891455717526,-0.1868328662083056,-0.26317113757914207,0.044500505006642904,-0.07323577011011385,0.8621560358727933,-0.5286952261357148,-0.12390210975059629
Turkmenistan,0.5901794979591611,-0.22505027238020528,-0.5265753478145415,-0.31449147568951896,-0.37484861146207044,-0.519198064979065,-0.2995191930985291,-0.0781577064000716,-0.4664700749025569
Uganda,1.0627222184477978,-0.40841950547086253,-0.5585298381135069,-0.4376023327404554,-0.8118873928934838,0.2674035146940424,-1.5514216243200527,2.1215254781915984,-0.6768812292171398
Ukraine,-0.660815177860756,-0.3360352613811422,-0.4607159297832851,-0.3457275411850776,-0.4851488753471414,0.5330831797223538,-0.017559186066654665,-0.9991094011538129,-0.5469133510644391
United Arab Emirates,-0.7379142533089019,1.1034816475444877,0.12486964133504722,1.0685190229135195,2.104826188897592,0.44768614453468225,0.6704232310911183,-0.7142106754386266,1.2058744961907204
United Kingdom,-0.8224745296068685,0.19805708383279402,1.4995633339938237,0.3676933402126534,0.9914178647747053,-0.5894134050222615,1.0990024417795672,-0.6810829166345354,1.4192954329467342
United States,-0.7702461236581245,-0.07918635954124355,4.23543184381005,0.07219401063862182,1.6781930927383548,-0.6226233631508004,0.9185480372791681,-0.6744573648737171,1.9391669455575369
Uruguay,-0.6881729143100981,-0.23944871714075622,-0.03512413441891376,-0.24311891034616498,-0.0023250787181513903,-0.27249551888134727,0.659144830809844,-0.5750740884614427,-0.05823412921028436
Uzbekistan,-0.04899670817546857,-0.38968540004187113,-0.5437367473492155,-0.42238895816550065,-0.6714106417191009,0.8272285231465556,-0.19801359056705528,-0.40280974268016756,-0.6339234252803523
Vanuatu,-0.22557846162122222,-0.33686394483472787,-0.5015615306029644,-0.342487548535941,-0.7385273117246394,-0.48978353063664476,-0.8521608068810037,0.36575426157475327,-0.5469133510644391
Venezuela,-0.5265135625639855,-0.19939289337080246,-0.21931046126565215,-0.28720517396004785,-0.03354213453468092,3.616865005943824,0.5463608279970942,-0.31667756978952966,0.029323178176798224
Vietnam,-0.3723154116676936,-0.3614632875963203,-0.5384884392571437,-0.3775717871189842,-0.6584035351288803,0.40973190667349485,0.28695762152776844,-0.6612062613520805,-0.6377540574785372
Yemen,0.44841668181257005,-0.3921664280786671,-0.5505964074059019,-0.4184794215808733,-0.6589238193924891,1.5009162451826308,-0.34463279422362963,1.1409438175904922,-0.6377540574785372
Zambia,1.1149506243965417,-0.3839521382222486,-0.5404984532834941,-0.4184453307491273,-0.7213579310255481,0.5900145365141347,-2.092784837821251,1.624609096130227,-0.6295455599109983
